Date,STILag0,STILag1,SnP500,DowJones,UKFTSE,HSI,KLSE,CrudeOilSGD,SGMSCIFutures,US-SGD,EUR-SGD,GBP-SGD,JPY-SGD,USEFFR,SORA,Up1Down0
19/8/2011,2733.63,2824.96,1123.53,10817.65,5040.8,19399.91992,1483.98,100.16603,314.3,1.2103,1.7429,2.0083,0.0158,0.09,0.0694,0
22/8/2011,2731.81,2733.63,1123.82,10854.65,5095.3,19486.86914,1472.16,102.12185,314.1,1.209,1.7389,1.9942,0.0157,0.09,0.109,0
23/8/2011,2765.15,2731.81,1162.35,11176.76,5129.4,19875.5293,1482.37,103.24136,317.4,1.203,1.7358,1.99,0.0157,0.08,0.1017,1
24/8/2011,2721.81,2765.15,1177.6,11320.71,5205.9,19466.78906,1469.15,102.88094,313,1.2066,1.7369,1.9847,0.0157,0.08,0.079,0
25/8/2011,2765.74,2721.81,1159.27,11149.82,5131.1,19752.48047,1464.74,102.93585,316.7,1.2099,1.738,1.9737,0.0156,0.08,0.0367,1
26/8/2011,2748.18,2765.74,1176.8,11284.54,5129.9,19582.88086,1444.81,102.8238,315.5,1.2033,1.7395,1.9707,0.0157,0.09,0.0433,0
2/9/2011,2843.09,2867.18,1173.97,11240.26,5292,20212.91016,1474.09,104.20509,324.4,1.2038,1.7174,1.9486,0.0157,0.08,0.0422,1
6/9/2011,2775.09,2773.17,1165.24,11139.3,5156.8,19710.5,1454.37,104.71906,319.1,1.209,1.6992,1.9451,0.0156,0.09,0.0363,0
7/9/2011,2832.13,2775.09,1198.62,11414.86,5318.6,20048,1464.61,108.64435,325.1,1.2083,1.6943,1.9294,0.0156,0.09,0.0399,1
8/9/2011,2856.9,2832.13,1185.9,11295.81,5340.4,19912.82031,1469.83,107.55055,327.6,1.215,1.7007,1.9297,0.0157,0.09,0.0501,1
9/9/2011,2825.39,2856.9,1154.23,10992.13,5214.7,19866.63086,1469.12,106.9402,322.6,1.2285,1.6877,1.939,0.0158,0.09,0.0547,0
12/9/2011,2743.58,2825.39,1162.27,11061.12,5129.6,19030.53906,1446.26,109.71431,313.8,1.2348,1.6736,1.9499,0.016,0.09,0.0697,0
14/9/2011,2739.35,2729.37,1188.68,11246.73,5227,19045.43945,1437.61,110.13895,315.2,1.2422,1.6959,1.9563,0.0162,0.08,0.0613,0
15/9/2011,2765.95,2739.35,1209.11,11433.18,5337.5,19181.5,1430.93,110.61197,319,1.242,1.7088,1.9602,0.0162,0.09,0.0772,1
20/9/2011,2780.84,2757.23,1202.09,11408.66,5363.7,19014.80078,1410.64,109.00638,319.5,1.2602,1.7198,1.9796,0.0165,0.09,0.069,1
21/9/2011,2791.79,2780.84,1166.76,11124.84,5288.4,18824.16992,1419.04,109.26827,319.7,1.2855,1.7261,1.9832,0.0168,0.08,0.0527,1
22/9/2011,2717.66,2791.79,1129.56,10733.83,5041.6,17911.94922,1387.81,105.04711,311.4,1.3002,1.7494,1.9972,0.0171,0.08,0.0596,0
23/9/2011,2698.8,2717.66,1136.43,10771.48,5066.8,17668.83008,1365.94,103.79653,311.5,1.2979,1.7569,2.0021,0.0169,0.08,0.0848,0
26/9/2011,2654.31,2698.8,1162.95,11043.86,5089.4,17407.80078,1331.8,105.39158,306.9,1.2956,1.7546,2.0066,0.0169,0.08,0.0731,0
27/9/2011,2725.91,2654.31,1175.38,11190.69,5294.1,18130.55078,1364.2,107.12504,315.4,1.2832,1.7477,2.0108,0.0167,0.08,0.0692,1
28/9/2011,2701.17,2725.91,1151.06,11010.9,5217.6,18011.06055,1371.55,103.86334,310.8,1.2998,1.7433,2.0073,0.017,0.08,0.0308,0
30/9/2011,2675.16,2708.13,1131.42,10913.38,5128.5,17592.41016,1387.13,102.83227,307,1.3076,1.7619,2.0232,0.017,0.06,0.0476,0
3/10/2011,2621.4,2675.16,1099.23,10655.3,5075.5,16822.15039,1367.52,100.79928,300.5,1.3173,1.7444,2.0346,0.0172,0.08,0.0736,0
4/10/2011,2531.02,2621.4,1123.95,10808.71,4944.4,16250.26953,1361.38,102.25087,290.6,1.308,1.7359,2.0308,0.017,0.07,0.0483,0
6/10/2011,2603.12,2528.71,1164.97,11123.33,5291.3,17172.2793,1393.69,106.79142,298.9,1.2988,1.7373,2.0137,0.017,0.07,0.0288,1
7/10/2011,2640.3,2603.12,1155.46,11103.12,5303.4,17707.00977,1400.05,107.41754,301.1,1.2977,1.7448,2.0048,0.0169,0.07,0.0221,1
11/10/2011,2693.05,2668.3,1195.54,11416.3,5395.7,18141.58984,1411.65,109.32353,310.1,1.2844,1.7393,1.9969,0.0167,0.07,0.0287,1
12/10/2011,2737.75,2693.05,1207.25,11518.85,5441.8,18329.46094,1428.5,108.40287,314.8,1.277,1.7504,1.9994,0.0165,0.07,0.0285,1
13/10/2011,2733.97,2737.75,1203.66,11478.13,5403.4,18757.81055,1444.87,107.47542,314.3,1.2773,1.7597,2.0097,0.0166,0.07,0.03,0
14/10/2011,2744.17,2733.97,1224.58,11644.49,5466.4,18501.78906,1442.43,110.49583,313.8,1.2654,1.754,2.0108,0.0164,0.07,0.0448,1
17/10/2011,2778.97,2744.17,1200.86,11397,5436.7,18873.99023,1465.35,109.79777,318.3,1.2718,1.7553,2.001,0.0166,0.07,0.0941,1
18/10/2011,2724.69,2778.97,1225.38,11577.05,5410.4,18076.46094,1439.94,111.89884,309.9,1.2692,1.7485,2.0035,0.0165,0.07,0.0602,0
19/10/2011,2720.21,2724.69,1209.88,11504.62,5450.5,18309.2207,1450.25,109.39551,313.6,1.2657,1.7416,1.9915,0.0165,0.07,0.0741,0
20/10/2011,2694.01,2720.21,1215.39,11541.78,5384.7,17983.09961,1441.18,109.86583,307.8,1.2723,1.7436,1.998,0.0166,0.07,0.0664,0
21/10/2011,2712.41,2694.01,1238.25,11808.79,5488.7,18025.7207,1438.83,111.51683,310,1.273,1.7527,2.0094,0.0167,0.07,0.0611,1
24/10/2011,2760.95,2712.41,1254.19,11913.62,5548.1,18771.82031,1450.02,115.935,316.8,1.2648,1.7633,2.0297,0.0166,0.07,0.0535,1
25/10/2011,2769.94,2760.95,1229.05,11706.62,5525.5,18968.19922,1457.8,116.86679,319.2,1.2655,1.759,2.0209,0.0166,0.07,0.0602,1
27/10/2011,2847.57,2769.94,1284.59,12208.55,5713.8,19688.69922,1470.93,116.57241,329.1,1.2412,1.7597,2.0237,0.0164,0.07,0.0547,1
28/10/2011,2905.72,2847.57,1285.09,12231.11,5702.2,20019.24023,1481.82,116.17047,333.5,1.2421,1.7612,1.9988,0.0164,0.07,0.0495,1
31/10/2011,2855.77,2905.72,1253.3,11955.01,5544.2,19864.86914,1491.89,116.03279,326.2,1.2533,1.7586,2.004,0.016,0.09,0.0844,0
1/11/2011,2789.35,2855.77,1218.28,11657.96,5421.6,19369.96094,1475.64,116.60026,317.3,1.2801,1.7366,2.0142,0.0163,0.08,0.0867,0
2/11/2011,2834.75,2789.35,1237.9,11836.04,5484.1,19733.71094,1470.95,118.039,323.9,1.2803,1.747,2.0395,0.0164,0.08,0.1044,1
3/11/2011,2810.04,2834.75,1261.15,12044.47,5545.6,19242.5,1462.37,118.8277,320.5,1.2637,1.7516,2.0356,0.0162,0.09,0.0468,0
4/11/2011,2848.24,2810.04,1253.23,11983.24,5527.2,19842.78906,1477.51,119.46991,325.3,1.2656,1.7462,2.0256,0.0162,0.08,0.0205,1
8/11/2011,2866.52,2848.24,1275.92,12170.18,5567.3,19678.4707,1480.46,122.77538,325.6,1.2674,1.7444,2.0365,0.0163,0.08,0.0328,1
9/11/2011,2858.66,2866.52,1229.1,11780.94,5460.4,20014.42969,1489.64,123.30613,323.3,1.2886,1.7517,2.0398,0.0166,0.08,0.0265,0
10/11/2011,2786.9,2858.66,1239.7,11893.86,5444.8,18963.89063,1472.65,125.89402,317.3,1.2907,1.7424,2.0497,0.0166,0.08,0.0431,0
14/11/2011,2830.33,2790.94,1251.78,12078.98,5519,19508.17969,1478.87,126.59624,323.8,1.2902,1.7581,2.0499,0.0167,0.08,0.0227,1
15/11/2011,2811.58,2830.33,1257.81,12096.16,5517.4,19348.43945,1477.22,128.30677,320.3,1.2934,1.7574,2.0506,0.0168,0.09,0.0232,0
16/11/2011,2807.44,2811.58,1236.91,11905.59,5509,18960.90039,1476.84,132.09682,319.7,1.2972,1.7462,2.0431,0.0168,0.08,0.0361,0
17/11/2011,2778.25,2807.44,1216.13,11770.73,5423.1,18817.4707,1465.47,127.88185,316.6,1.2976,1.7429,2.0367,0.0169,0.08,0.0571,0
18/11/2011,2730.34,2778.25,1215.65,11796.16,5362.9,18491.23047,1454.4,126.78783,311.7,1.2996,1.7456,2.0433,0.0169,0.08,0.1046,0
21/11/2011,2697.98,2730.34,1192.98,11547.31,5222.6,18225.84961,1434.08,126.34333,306.4,1.304,1.7564,2.047,0.0169,0.08,0.1846,0
22/11/2011,2717.2,2697.98,1188.04,11493.72,5206.8,18251.58984,1437.99,127.1931,308.4,1.3003,1.7578,2.0384,0.0169,0.08,0.2282,1
23/11/2011,2676.57,2717.2,1161.79,11257.55,5139.8,17864.42969,1433.17,125.56795,304.3,1.3106,1.7574,2.0338,0.017,0.09,0.0828,0
25/11/2011,2643.93,2676.57,1158.67,11231.65,5164.7,17689.48047,1431.55,127.67659,298.7,1.3134,1.7446,2.0254,0.0169,0.07,0.0586,0
29/11/2011,2688.1,2694.43,1195.19,11555.63,5337,18256.19922,1444.72,128.84936,305.3,1.2972,1.7303,2.0151,0.0166,0.08,0.0726,1
30/11/2011,2702.46,2688.1,1246.96,12045.68,5505.4,17989.34961,1472.1,128.96871,305.7,1.2827,1.7275,2.0218,0.0165,0.1,0.0424,1
1/12/2011,2761.88,2702.46,1244.58,12020.03,5489.3,19002.25977,1485.26,128.26817,313.9,1.2832,1.7233,2.0127,0.0165,0.08,0.0268,1
2/12/2011,2773.36,2761.88,1244.28,12019.42,5552.3,19040.39063,1489.02,129.90101,315.9,1.2857,1.7272,2.0118,0.0165,0.08,0.0222,1
5/12/2011,2766.46,2773.36,1257.08,12097.83,5568,19179.68945,1489.95,128.97913,315.5,1.2829,1.7199,2.0005,0.0165,0.08,0.0272,0
6/12/2011,2749.24,2766.46,1258.47,12150.13,5568.7,18942.23047,1480.92,129.91809,312.5,1.2832,1.7165,2.0061,0.0165,0.08,0.0311,0
7/12/2011,2782.55,2749.24,1261.01,12196.37,5546.9,19240.58008,1482.99,128.92185,315.5,1.2843,1.7202,2.0014,0.0165,0.08,0.0499,1
8/12/2011,2728.31,2782.55,1234.35,11997.7,5483.8,19107.81055,1472.92,126.78063,308.2,1.2941,1.7203,2.0156,0.0167,0.07,0.0444,0
9/12/2011,2694.6,2728.31,1255.19,12184.26,5529.2,18586.23047,1460.13,129.03888,304.5,1.2931,1.7262,2.0225,0.0167,0.07,0.0792,0
12/12/2011,2701.72,2694.6,1236.47,12021.39,5427.9,18575.66016,1467.1,127.44825,305.7,1.3032,1.729,2.0241,0.0167,0.07,0.0588,1
13/12/2011,2685.74,2701.72,1225.73,11954.94,5490.2,18447.16992,1465.39,130.65922,304.6,1.3071,1.7152,2.029,0.0168,0.07,0.0617,0
14/12/2011,2672.39,2685.74,1211.82,11823.48,5366.8,18354.42969,1463.12,124.55538,303.2,1.3098,1.7013,2.0225,0.0168,0.07,0.1281,0
15/12/2011,2635.25,2672.39,1215.75,11868.81,5400.9,18026.83984,1464.11,121.95943,299.2,1.3063,1.7008,2.0265,0.0168,0.07,0.0716,0
16/12/2011,2659.22,2635.25,1219.66,11866.39,5387.3,18285.39063,1466.22,122.68054,302.6,1.3068,1.7009,2.0265,0.0168,0.07,0.0377,1
19/12/2011,2618.09,2659.22,1205.35,11766.26,5365,18070.21094,1477.78,123.46542,298.9,1.308,1.6983,2.0221,0.0168,0.07,0.0291,0
20/12/2011,2614.45,2618.09,1241.3,12103.58,5419.6,18080.19922,1465.17,126.65246,298.5,1.2986,1.7007,2.0276,0.0167,0.07,0.0367,0
21/12/2011,2673.32,2614.45,1243.72,12107.74,5389.7,18416.44922,1484.98,128.34423,305.2,1.2962,1.6987,2.0336,0.0166,0.07,0.0319,1
22/12/2011,2664.8,2673.32,1254,12169.65,5457,18378.23047,1491.46,128.57633,303.7,1.294,1.6889,2.0294,0.0166,0.07,0.0407,0
23/12/2011,2676.47,2664.8,1265.33,12294,5512.7,18629.16992,1496.15,129.19691,305,1.294,1.6882,2.0274,0.0166,0.08,0.0341,1
28/12/2011,2666.25,2673.62,1249.64,12151.41,5507.4,18518.66992,1504.11,129.48042,303.7,1.3,1.6939,2.03,0.0167,0.07,0.0345,0
29/12/2011,2672.78,2666.25,1263.02,12287.04,5566.8,18397.91992,1506.69,129.50773,303.7,1.2992,1.6789,2.0054,0.0167,0.07,0.048,1
30/12/2011,2646.35,2672.78,1257.6,12217.56,5572.3,18434.39063,1530.73,128.24033,300.3,1.2966,1.6825,2.002,0.0169,0.04,0.1011,0
3/1/2012,2688.36,2646.35,1277.06,12397.38,5699.9,18877.41016,1513.54,132.24379,306.9,1.284,1.6774,2.0117,0.0167,0.07,0.0275,1
4/1/2012,2711.02,2688.36,1277.3,12418.42,5668.5,18727.31055,1504.22,132.89202,308.3,1.2884,1.6758,2.0083,0.0168,0.07,0.0362,1
5/1/2012,2713.02,2711.02,1281.06,12415.7,5624.3,18813.41016,1514.43,131.08199,307.5,1.2918,1.6655,2.0103,0.0167,0.07,0.0705,1
6/1/2012,2715.59,2713.02,1277.81,12359.92,5649.7,18593.06055,1514.13,131.91495,308.4,1.2948,1.652,2.0016,0.0168,0.07,0.0931,1
9/1/2012,2691.28,2715.59,1280.7,12392.69,5612.3,18865.7207,1521.73,131.33983,305.7,1.2947,1.6434,1.9982,0.0168,0.08,0.0443,0
10/1/2012,2719.83,2691.28,1292.08,12462.47,5696.7,19004.2793,1521.99,131.89741,309.2,1.2905,1.6533,2.0004,0.0168,0.08,0.0382,1
11/1/2012,2747.13,2719.83,1292.48,12449.45,5670.8,19151.93945,1522.29,130.76842,313.3,1.291,1.6444,1.9951,0.0168,0.08,0.031,1
12/1/2012,2743.66,2747.13,1295.5,12471.02,5662.4,19095.38086,1525.56,128.07512,313.8,1.2894,1.6415,1.9784,0.0168,0.08,0.0226,0
13/1/2012,2791.54,2743.66,1289.09,12422.06,5636.6,19204.41992,1523.07,128.16324,319.1,1.2929,1.6529,1.9779,0.0168,0.09,0.0309,1
17/1/2012,2815.85,2756.49,1293.67,12482.07,5694,19627.75,1519.36,130.00907,321.5,1.2837,1.6351,1.9774,0.0167,0.09,0.0405,1
18/1/2012,2795.4,2815.85,1308.04,12578.95,5702.4,19686.91992,1517.38,129.60535,319.5,1.2769,1.6356,1.9684,0.0166,0.09,0.0378,0
19/1/2012,2811.2,2795.4,1314.5,12623.98,5741.2,19942.94922,1516.81,127.98702,321.1,1.2724,1.6423,1.9694,0.0165,0.1,0.061,1
20/1/2012,2849.38,2811.2,1315.38,12720.48,5728.6,20110.36914,1522.66,125.13637,324.9,1.2718,1.6489,1.9697,0.0165,0.09,0.1179,1
26/1/2012,2894.43,2891.64,1318.43,12734.63,5795.2,20439.14063,1523.86,125.59865,331,1.259,1.6514,1.9726,0.0162,0.08,0.1212,1
27/1/2012,2916.26,2894.43,1316.33,12660.46,5733.5,20501.66992,1520.9,124.77084,333.9,1.2513,1.648,1.9736,0.0163,0.09,0.0653,1
30/1/2012,2888.29,2916.26,1313.01,12653.72,5671.1,20160.41016,1513.55,124.59706,330.9,1.2575,1.6526,1.9672,0.0165,0.09,0.0945,0
31/1/2012,2906.69,2888.29,1312.41,12632.91,5681.6,20390.49023,1521.29,123.85502,333.2,1.258,1.6519,1.9746,0.0165,0.11,0.0937,1
2/2/2012,2901.04,2904.76,1325.54,12705.41,5796.1,20739.44922,1537.09,120.58102,335,1.2475,1.6463,1.9805,0.0164,0.11,0.0913,0
3/2/2012,2917.95,2901.04,1344.9,12862.23,5901.1,20756.98047,1538.77,121.51332,335.8,1.2423,1.6386,1.971,0.0162,0.11,0.026,1
8/2/2012,2982.2,2957.78,1349.96,12883.95,5875.9,21018.46094,1553.18,123.3574,344.2,1.2465,1.6501,1.9794,0.0162,0.11,0.0413,1
9/2/2012,2981.17,2982.2,1351.95,12890.46,5895.5,21010.00977,1565.32,124.45774,342.7,1.2484,1.6512,1.9704,0.0161,0.11,0.0294,0
10/2/2012,2960,2981.17,1342.64,12801.23,5852.4,20783.85938,1561.66,124.91149,340.1,1.2613,1.657,1.9733,0.0163,0.12,0.0381,0
13/2/2012,2976.34,2960,1351.77,12874.04,5905.7,20887.40039,1562.82,126.61112,343.4,1.2588,1.6619,1.9809,0.0162,0.12,0.0228,1
14/2/2012,2987.41,2976.34,1350.5,12878.28,5899.9,20917.83008,1566.05,127.53831,344.1,1.2643,1.6552,1.9784,0.0161,0.12,0.0465,1
15/2/2012,3011.68,2987.41,1343.23,12780.95,5892.2,21365.23047,1561.3,128.83007,346.4,1.2648,1.659,1.9825,0.0161,0.12,0.0407,1
16/2/2012,2977.2,3011.68,1358.04,12904.08,5885.4,21277.2793,1550.49,129.11505,342.2,1.2616,1.651,1.9836,0.016,0.11,0.0444,0
17/2/2012,3000.59,2977.2,1361.23,12949.87,5905.1,21491.61914,1557.15,131.28018,345,1.2587,1.656,1.9936,0.0158,0.09,0.0216,1
21/2/2012,3025.07,3000.59,1362.21,12965.69,5928.2,21478.7207,1563.78,133.14252,348.8,1.2563,1.6567,1.9854,0.0157,0.1,0.031,1
22/2/2012,2995.59,3025.07,1357.66,12938.67,5916.6,21549.2793,1560.52,133.25861,346.6,1.2577,1.6636,1.9831,0.0157,0.08,0.0238,0
23/2/2012,2968.34,2995.59,1363.46,12984.69,5937.9,21380.99023,1556.66,135.89349,344.9,1.2518,1.6667,1.9704,0.0157,0.08,0.0251,0
24/2/2012,2978.08,2968.34,1365.74,12982.95,5935.1,21406.85938,1558.77,137.73718,345.3,1.2557,1.6738,1.9703,0.0155,0.09,0.0232,1
27/2/2012,2946.78,2978.08,1367.59,12981.51,5915.6,21217.85938,1559.04,135.47502,342.3,1.2548,1.6902,1.9932,0.0156,0.1,0.0234,0
28/2/2012,2969.73,2946.78,1372.18,13005.12,5927.9,21568.73047,1556.73,133.02071,345.1,1.2477,1.6821,1.9862,0.0155,0.1,0.0368,1
29/2/2012,2994.06,2969.73,1365.68,12952.07,5871.5,21680.08008,1569.65,133.93018,347.7,1.2513,1.6816,1.9864,0.0154,0.1,0.0517,1
1/3/2012,2978.84,2994.06,1374.09,12980.3,5931.3,21387.96094,1573.45,135.94954,346.2,1.2481,1.667,1.9919,0.0154,0.11,0.052,0
2/3/2012,2993.49,2978.84,1369.63,12977.57,5911.1,21562.25977,1583.78,133.46334,347.9,1.2523,1.6619,1.9909,0.0153,0.11,0.058,1
5/3/2012,2991.8,2993.49,1364.33,12962.81,5874.8,21265.31055,1589.22,134.68858,344.3,1.2568,1.6532,1.985,0.0154,0.11,0.0609,0
6/3/2012,2932.01,2991.8,1343.36,12759.15,5765.8,20806.25,1589.91,132.54235,337.8,1.2632,1.6616,1.9946,0.0157,0.11,0.0313,0
7/3/2012,2913.16,2932.01,1352.63,12837.33,5791.4,20627.7793,1574.83,133.68082,335.8,1.2597,1.6573,1.9856,0.0155,0.11,0.0375,0
8/3/2012,2970.38,2913.16,1365.91,12907.94,5859.7,20900.73047,1578.36,133.74749,343.1,1.2514,1.6549,1.9811,0.0153,0.11,0.0338,1
9/3/2012,2963.15,2970.38,1370.87,12922.02,5887.5,21086,1579,134.74352,341.4,1.2548,1.6607,1.9798,0.0152,0.12,0.0314,0
12/3/2012,2966.11,2963.15,1371.09,12959.71,5892.8,21134.17969,1564.75,134.05866,341.7,1.257,1.6492,1.9689,0.0153,0.12,0.0273,1
13/3/2012,2989.07,2966.11,1395.95,13177.68,5955.9,21339.69922,1564.02,134.51198,344.6,1.2589,1.6544,1.9664,0.0152,0.12,0.0349,1
14/3/2012,3026.4,2989.07,1394.28,13194.1,5945.4,21307.89063,1575.71,134.07144,348.6,1.269,1.6462,1.9765,0.0151,0.13,0.0374,1
15/3/2012,3025.84,3026.4,1402.6,13252.76,5940.7,21353.5293,1579.38,133.36995,348.8,1.2642,1.6521,1.9857,0.0151,0.14,0.0476,0
16/3/2012,3010.68,3025.84,1404.17,13232.62,5965.6,21317.84961,1571.4,134.83173,349.8,1.2577,1.653,1.9848,0.0151,0.15,0.0646,0
20/3/2012,3002.73,2990.09,1405.52,13170.19,5891.4,20888.24023,1577.62,134.44936,346.3,1.2636,1.6621,1.996,0.0151,0.15,0.0564,0
21/3/2012,3005.63,3002.73,1402.89,13124.62,5892,20856.63086,1582.53,135.21415,346.9,1.2645,1.6725,2.004,0.0152,0.15,0.0427,1
22/3/2012,2979.25,3005.63,1392.78,13046.14,5845.7,20901.56055,1583.24,133.63349,344.6,1.265,1.6709,2.0065,0.0153,0.14,0.0263,0
23/3/2012,2990.08,2979.25,1397.11,13080.73,5854.9,20668.80078,1585.83,134.67767,346.4,1.2615,1.6693,2.0003,0.0153,0.14,0.0216,1
26/3/2012,2974.5,2990.08,1416.51,13241.63,5902.7,20668.85938,1582.98,134.62232,344.6,1.2574,1.6721,1.9987,0.0152,0.14,0.0253,0
27/3/2012,3018.91,2974.5,1412.52,13197.73,5869.6,21046.91016,1588.1,134.35586,350.5,1.2575,1.6791,2.0062,0.0151,0.14,0.0317,1
28/3/2012,3010.49,3018.91,1405.54,13126.21,5809,20885.41992,1583.75,132.66378,349.9,1.2578,1.6758,2.0058,0.0152,0.13,0.0603,0
29/3/2012,2994.09,3010.49,1403.28,13145.82,5742,20609.39063,1585.44,129.94219,347.3,1.259,1.6758,1.9985,0.0153,0.13,0.0426,0
30/3/2012,3010.46,2994.09,1408.47,13212.04,5768.5,20555.58008,1596.33,129.51721,345,1.2582,1.6758,2.0084,0.0152,0.09,0.0367,1
10/4/2012,2982.44,2960.1,1358.59,12715.93,5595.6,20356.24023,1597.17,127.6366,339.3,1.2629,1.6531,2.0055,0.0157,0.15,0.0183,0
12/4/2012,2978.14,2949.25,1387.57,12986.58,5710.5,20327.32031,1601.27,129.8952,339,1.251,1.6482,2.0008,0.0155,0.15,0.0248,0
13/4/2012,2987.82,2978.14,1370.26,12849.59,5651.8,20701.03906,1603.12,128.3675,339.9,1.2486,1.6494,1.9956,0.0154,0.15,0.0292,1
16/4/2012,2992.12,2987.82,1369.57,12921.41,5666.3,20610.64063,1597.51,128.9407,340.6,1.2497,1.6293,1.9778,0.0155,0.15,0.024,1
17/4/2012,2986.59,2992.12,1390.78,13115.54,5767,20562.31055,1596.19,130.1609,340.2,1.2476,1.6402,1.986,0.0154,0.16,0.0227,0
18/4/2012,3000.58,2986.59,1385.14,13032.75,5745.3,20780.73047,1598.86,128.4301,341.6,1.2511,1.6381,1.9878,0.0154,0.15,0.033,1
19/4/2012,3008.21,3000.58,1376.92,12964.1,5744.6,20995.00977,1596.62,128.8441,343.3,1.2507,1.6409,2.0038,0.0153,0.13,0.0258,1
20/4/2012,2994.48,3008.21,1378.53,13029.26,5772.2,21010.64063,1591.85,129.94,341.8,1.2484,1.6435,2.0081,0.0153,0.12,0.0196,0
23/4/2012,2962.35,2994.48,1366.94,12927.17,5665.6,20624.39063,1583.8,128.697,338.2,1.2481,1.6481,2.0129,0.0154,0.13,0.0266,0
24/4/2012,2974.37,2962.35,1371.97,13001.56,5709.5,20677.16016,1582.28,129.1711,340,1.2453,1.6407,2.0108,0.0153,0.14,0.0271,1
25/4/2012,2979.78,2974.37,1390.69,13090.72,5718.9,20646.28906,1579.35,129.2449,341.6,1.243,1.6428,2.0097,0.0153,0.15,0.0428,1
26/4/2012,2981.47,2979.78,1399.98,13204.62,5748.7,20809.71094,1579.69,129.1963,342.1,1.2416,1.6443,2.0102,0.0153,0.14,0.0482,1
27/4/2012,2981.58,2981.47,1403.36,13228.31,5777.1,20741.44922,1567.8,129.6344,343.4,1.238,1.6372,2.0079,0.0154,0.13,0.051,1
30/4/2012,2978.57,2981.58,1397.91,13213.63,5737.8,21094.21094,1570.61,129.705,340.8,1.237,1.6385,2.0146,0.0155,0.16,0.0779,0
2/5/2012,3006.14,2978.57,1402.31,13268.57,5758.1,21309.08008,1582.39,130.6901,344.3,1.2406,1.6354,2.0039,0.0155,0.15,0.0873,1
3/5/2012,3000.94,3006.14,1391.57,13206.59,5766.6,21249.5293,1583.17,127.5437,343.2,1.2432,1.6305,2.0083,0.0155,0.15,0.0912,0
4/5/2012,2990.59,3000.94,1369.1,13038.27,5655.1,21086,1591.04,122.6199,341.6,1.2447,1.635,2.0123,0.0156,0.16,0.1657,0
8/5/2012,2931.98,2924.95,1363.72,12932.09,5554.6,20484.75,1590.6,121.4029,336.3,1.2492,1.6261,2.016,0.0156,0.16,0.0577,0
9/5/2012,2900.91,2931.98,1354.58,12835.06,5530.1,20330.64063,1584.9,120.7921,332.6,1.2526,1.6227,2.0163,0.0157,0.15,0.0271,0
10/5/2012,2903.6,2900.91,1357.99,12855.04,5544,20227.2793,1588.06,120.6765,333.7,1.2523,1.6198,2.0207,0.0157,0.15,0.0298,1
11/5/2012,2887.34,2903.6,1353.39,12820.6,5575.5,19964.63086,1584.32,119.8128,331.2,1.2528,1.6193,2.0201,0.0157,0.15,0.0467,0
14/5/2012,2864.12,2887.34,1338.35,12695.35,5465.5,19735.03906,1575.08,118.4504,327.6,1.2577,1.6154,2.0129,0.0158,0.16,0.0615,0
15/5/2012,2876.7,2864.12,1330.66,12632,5437.6,19894.31055,1561.07,117.7962,329,1.2615,1.6132,2.024,0.0157,0.16,0.0576,1
16/5/2012,2831.15,2876.7,1324.8,12598.55,5405.3,19259.83008,1536.04,117.6667,322.9,1.2671,1.606,2.0156,0.0158,0.16,0.043,0
17/5/2012,2822.61,2831.15,1304.86,12442.49,5338.4,19200.92969,1544.21,117.9112,322.5,1.2723,1.6128,2.0171,0.016,0.16,0.0336,0
18/5/2012,2779.1,2822.61,1295.22,12369.38,5267.6,18951.84961,1532.46,116.4533,315.5,1.275,1.6156,2.0083,0.0161,0.16,0.0439,0
22/5/2012,2823.75,2779.1,1316.63,12502.81,5403.3,19039.15039,1546.84,116.9385,321.1,1.2766,1.6233,2.0054,0.016,0.16,0.0375,1
23/5/2012,2780.42,2823.75,1318.86,12496.15,5266.4,18786.18945,1539.71,115.5255,316.2,1.2781,1.616,2.0112,0.016,0.15,0.0342,0
24/5/2012,2779.53,2780.42,1320.68,12529.75,5350.1,18666.40039,1548.25,116.0033,317.1,1.277,1.6051,2.0039,0.016,0.15,0.0385,0
25/5/2012,2772.75,2779.53,1317.82,12454.83,5351.5,18713.41016,1551.12,116.2862,317.4,1.2816,1.6004,1.999,0.0161,0.15,0.0465,0
29/5/2012,2801.85,2787.22,1332.42,12580.69,5391.1,19055.46094,1565.32,116.0906,320,1.2797,1.601,2.0029,0.0161,0.16,0.0504,1
30/5/2012,2783.95,2801.85,1313.32,12419.86,5297.3,18690.2207,1575.17,112.9439,318.2,1.2888,1.5963,1.9999,0.0163,0.16,0.0444,0
31/5/2012,2772.54,2783.95,1310.33,12393.45,5320.9,18629.51953,1580.67,111.3806,318.3,1.2876,1.5941,1.9945,0.0164,0.16,0.0482,0
1/6/2012,2745.71,2772.54,1278.04,12118.57,5260.2,18558.33984,1573.59,107.6509,314.5,1.2931,1.5912,1.9817,0.0166,0.16,0.0319,0
6/6/2012,2760.83,2745.71,1315.13,12414.79,5384.1,18520.5293,1569.43,109.0013,316.2,1.2743,1.6011,1.9762,0.0161,0.16,0.0705,1
7/6/2012,2759.26,2760.83,1314.99,12460.96,5447.8,18678.28906,1575.31,106.9346,316.4,1.2767,1.6023,1.9727,0.016,0.16,0.0556,0
